name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,source_csv,language
zmb_vox_monkey_explode,devraw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_05.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_05.xm4,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_05.mp3,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_05.wav,0,zmb_vox,english
zmb_vox_monkey_explode,devraw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_06.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_06.xm4,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_06.mp3,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_06.wav,0,zmb_vox,english
zmb_vox_monkey_explode,devraw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_07.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_07.xm4,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_07.mp3,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_07.wav,0,zmb_vox,english
zmb_vox_monkey_explode,devraw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_08.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_08.xm4,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_08.mp3,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_08.wav,0,zmb_vox,english
zmb_vox_monkey_explode,devraw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_09.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_09.xm4,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_09.mp3,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_09.wav,0,zmb_vox,english
zmb_vox_monkey_explode,devraw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_10.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_10.xm4,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_10.mp3,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_10.wav,0,zmb_vox,english
zmb_vox_monkey_explode,devraw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_11.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_11.xm4,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_11.mp3,0,raw\english\sound\voiceovers\zmb\monkey\explo_vox\explo_vox_11.wav,0,zmb_vox,english
zmb_vox_monkey_land,devraw\english\sound\voiceovers\zmb\monkey\land\land_00.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\land\land_00.xm4,0,raw\english\sound\voiceovers\zmb\monkey\land\land_00.mp3,0,raw\english\sound\voiceovers\zmb\monkey\land\land_00.wav,0,zmb_vox,english
zmb_vox_monkey_land,devraw\english\sound\voiceovers\zmb\monkey\land\land_01.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\land\land_01.xm4,0,raw\english\sound\voiceovers\zmb\monkey\land\land_01.mp3,0,raw\english\sound\voiceovers\zmb\monkey\land\land_01.wav,0,zmb_vox,english
zmb_vox_monkey_land,devraw\english\sound\voiceovers\zmb\monkey\land\land_02.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\land\land_02.xm4,0,raw\english\sound\voiceovers\zmb\monkey\land\land_02.mp3,0,raw\english\sound\voiceovers\zmb\monkey\land\land_02.wav,0,zmb_vox,english
zmb_vox_monkey_land,devraw\english\sound\voiceovers\zmb\monkey\land\land_03.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\land\land_03.xm4,0,raw\english\sound\voiceovers\zmb\monkey\land\land_03.mp3,0,raw\english\sound\voiceovers\zmb\monkey\land\land_03.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_00.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_00.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_00.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_00.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_01.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_01.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_01.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_01.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_02.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_02.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_02.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_02.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_03.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_03.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_03.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_03.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_04.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_04.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_04.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_04.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_05.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_05.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_05.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_05.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_06.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_06.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_06.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_06.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_07.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_07.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_07.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_07.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_08.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_08.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_08.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_08.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_09.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_09.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_09.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_09.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_10.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_10.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_10.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_10.wav,0,zmb_vox,english
zmb_vox_monkey_raise,devraw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_11.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_11.xm4,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_11.mp3,0,raw\english\sound\voiceovers\zmb\monkey\raise_vox\raise_vox_11.wav,0,zmb_vox,english
zmb_vox_monkey_scream,devraw\english\sound\voiceovers\zmb\monkey\monkey_scream_vox_00.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\monkey_scream_vox_00.xm4,0,raw\english\sound\voiceovers\zmb\monkey\monkey_scream_vox_00.mp3,0,raw\english\sound\voiceovers\zmb\monkey\monkey_scream_vox_00.wav,0,zmb_vox,english
zmb_vox_monkey_throw,devraw\english\sound\voiceovers\zmb\monkey\throw\throw_00.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\throw\throw_00.xm4,0,raw\english\sound\voiceovers\zmb\monkey\throw\throw_00.mp3,0,raw\english\sound\voiceovers\zmb\monkey\throw\throw_00.wav,0,zmb_vox,english
zmb_vox_monkey_throw,devraw\english\sound\voiceovers\zmb\monkey\throw\throw_01.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\throw\throw_01.xm4,0,raw\english\sound\voiceovers\zmb\monkey\throw\throw_01.mp3,0,raw\english\sound\voiceovers\zmb\monkey\throw\throw_01.wav,0,zmb_vox,english
zmb_vox_monkey_throw,devraw\english\sound\voiceovers\zmb\monkey\throw\throw_02.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\throw\throw_02.xm4,0,raw\english\sound\voiceovers\zmb\monkey\throw\throw_02.mp3,0,raw\english\sound\voiceovers\zmb\monkey\throw\throw_02.wav,0,zmb_vox,english
zmb_vox_monkey_throw,devraw\english\sound\voiceovers\zmb\monkey\throw\throw_03.wav,zmb_vox_monkey,,,voice,97,97,100,100,2500,3500,curve3,curve3,allon,rdefault,1,reject,1,reject,0,0,0,40,80,0.25,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.3,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,raw\english\sound\voiceovers\zmb\monkey\throw\throw_03.xm4,0,raw\english\sound\voiceovers\zmb\monkey\throw\throw_03.mp3,0,raw\english\sound\voiceovers\zmb\monkey\throw\throw_03.wav,0,zmb_vox,english
zmb_vox_pentann_defcon_2,raw\english\sound\vox\scripted\zmb\pentagon_ann\defcon_2.wav,zmb_vox_ann_2d,,,voice,95,95,100,0,0,0,default,default,allon,rdefault,1,reject,1,reject,0,0,0,100,100,0.25,1,2d,streamed,nonlooping,,1,1000,86,,wpn_all,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_2.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_2.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_2.wav,0,zmb_vox,english
zmb_vox_pentann_defcon_3,raw\english\sound\vox\scripted\zmb\pentagon_ann\defcon_3.wav,zmb_vox_ann_2d,,,voice,95,95,100,0,0,0,default,default,allon,rdefault,1,reject,1,reject,0,0,0,100,100,0.25,1,2d,streamed,nonlooping,,1,1000,86,,wpn_all,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_3.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_3.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_3.wav,0,zmb_vox,english
zmb_vox_pentann_defcon_4,raw\english\sound\vox\scripted\zmb\pentagon_ann\defcon_4.wav,zmb_vox_ann_2d,,,voice,95,95,100,0,0,0,default,default,allon,rdefault,1,reject,1,reject,0,0,0,100,100,0.25,1,2d,streamed,nonlooping,,1,1000,86,,wpn_all,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_4.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_4.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_4.wav,0,zmb_vox,english
zmb_vox_pentann_defcon_5,raw\english\sound\vox\scripted\zmb\pentagon_ann\defcon_5.wav,zmb_vox_ann_2d,,,voice,95,95,100,0,0,0,default,default,allon,rdefault,1,reject,1,reject,0,0,0,100,100,0.25,1,2d,streamed,nonlooping,,1,1000,86,,wpn_all,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_5.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_5.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_5.wav,0,zmb_vox,english
zmb_vox_pentann_defcon_reset,raw\english\sound\vox\scripted\zmb\pentagon_ann\defcon_reset.wav,zmb_vox_ann_2d,,,voice,95,95,100,0,0,0,default,default,allon,rdefault,1,reject,1,reject,0,0,0,100,100,0.25,1,2d,streamed,nonlooping,,1,1000,86,,wpn_all,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_reset.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_reset.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\defcon_reset.wav,0,zmb_vox,english
zmb_vox_pentann_level_1,raw\english\sound\vox\scripted\zmb\pentagon_ann\level_1.wav,evt_3d,,,voice,97,97,100,50,500,800,log2,log1,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,750,98,,default,0,50,150,97,0.45,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_1.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_1.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_1.wav,0,zmb_vox,english
zmb_vox_pentann_level_2,raw\english\sound\vox\scripted\zmb\pentagon_ann\level_2.wav,evt_3d,,,voice,97,97,100,50,500,800,log2,log1,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,750,98,,default,0,50,150,97,0.45,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_2.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_2.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_2.wav,0,zmb_vox,english
zmb_vox_pentann_level_3,raw\english\sound\vox\scripted\zmb\pentagon_ann\level_3.wav,evt_3d,,,voice,97,97,100,50,500,800,log2,log1,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,750,98,,default,0,50,150,97,0.45,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_3.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_3.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_3.wav,0,zmb_vox,english
zmb_vox_pentann_levelstart,raw\english\sound\vox\scripted\zmb\pentagon_ann\level_start.wav,zmb_vox_ann_2d,,,voice,95,95,100,0,0,0,default,default,allon,rdefault,1,reject,1,reject,0,0,0,100,100,0.25,1,2d,streamed,nonlooping,,1,1000,86,,wpn_all,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_start.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_start.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\level_start.wav,0,zmb_vox,english
zmb_vox_pentann_poweron,raw\english\sound\vox\scripted\zmb\pentagon_ann\power_on.wav,zmb_vox_ann_2d,,,voice,95,95,100,0,0,0,default,default,allon,rdefault,1,reject,1,reject,0,0,0,100,100,0.25,1,2d,streamed,nonlooping,,1,1000,86,,wpn_all,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\power_on.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\power_on.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\power_on.wav,0,zmb_vox,english
zmb_vox_pentann_thiefend_bad,raw\english\sound\vox\scripted\zmb\pentagon_ann\thief_end_bad.wav,zmb_vox_ann_2d,,,voice,95,95,100,0,0,0,default,default,allon,rdefault,1,reject,1,reject,0,0,0,100,100,0.25,1,2d,streamed,nonlooping,,1,1000,86,,wpn_all,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\thief_end_bad.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\thief_end_bad.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\thief_end_bad.wav,0,zmb_vox,english
zmb_vox_pentann_thiefend_good,raw\english\sound\vox\scripted\zmb\pentagon_ann\thief_end_good.wav,zmb_vox_ann_2d,,,voice,95,95,100,0,0,0,default,default,allon,rdefault,1,reject,1,reject,0,0,0,100,100,0.25,1,2d,streamed,nonlooping,,1,1000,86,,wpn_all,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zmb\pentagon_ann\thief_end_good.xm4,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\thief_end_good.mp3,0,discdata\english\sound\vox\scripted\zmb\pentagon_ann\thief_end_good.wav,0,zmb_vox,english
