name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language
vox_plr_1_kill_crawler_0,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_0.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_0.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_0.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_0.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_0.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_crawler_1,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_1.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_1.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_1.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_1.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_1.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_crawler_2,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_2.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_2.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_2.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_2.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_2.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_crawler_3,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_3.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_3.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_3.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_3.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_3.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_crawler_4,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_4.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_4.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_4.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_4.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_crawler_4.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_damaged_0,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_0.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_0.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_0.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_0.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_0.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_damaged_1,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_1.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_1.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_1.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_1.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_1.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_damaged_2,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_2.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_2.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_2.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_2.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_2.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_damaged_3,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_3.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_3.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_3.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_3.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_3.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_damaged_4,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_4.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_4.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_4.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_4.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_damaged_4.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_explo_0,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_0.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_0.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_0.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_0.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_0.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_explo_1,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_1.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_1.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_1.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_1.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_1.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_explo_2,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_2.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_2.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_2.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_2.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_2.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_explo_3,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_3.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_3.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_3.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_3.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_3.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_explo_4,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_4.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_4.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_4.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_4.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_explo_4.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_flame_0,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_0.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_0.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_0.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_0.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_0.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_flame_1,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_1.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_1.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_1.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_1.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_1.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_flame_2,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_2.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_2.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_2.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_2.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_2.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_flame_3,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_3.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_3.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_3.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_3.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_3.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_flame_4,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_4.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_4.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_4.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_4.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_flame_4.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_freeze_0,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_0.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_0.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_0.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_0.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_0.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_freeze_1,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_1.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_1.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_1.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_1.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_1.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_freeze_2,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_2.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_2.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_2.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_2.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_2.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_freeze_3,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_3.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_3.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_3.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_3.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_3.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_freeze_4,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_4.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_4.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_4.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_4.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_freeze_4.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_headshot_0,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_0.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_0.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_0.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_0.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_0.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_headshot_1,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_1.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_1.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_1.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_1.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_1.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_headshot_2,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_2.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_2.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_2.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_2.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_2.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_headshot_3,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_3.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_3.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_3.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_3.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_3.wds,0,zmb_zombie_pentagon_vox,english
vox_plr_1_kill_headshot_4,raw\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_4.wav,zmb_vox_plr,,,voice,98,98,100,75,1700,2100,curve2,curve2,allon,rdefault,2,reject,1,reject,0,0,0,100,100,0.25,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,mature,,75,no,no,0,0,wma,yes,no,world,voice,yes,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_4.xm4,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_4.mp3,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_4.wav,0,discdata\english\sound\vox\scripted\zombie_pentagon\plr1\vox_plr_1_kill_headshot_4.wds,0,zmb_zombie_pentagon_vox,english
