rocket_explode_xtreme,gravel,weapon/rocket/fx_rocket_xtreme_exp_rock
rocket_explode_xtreme,ice,impacts/fx_missing_impact
rocket_explode_xtreme,metal,weapon/rocket/fx_rocket_xtreme_exp_metal
rocket_explode_xtreme,mud,weapon/rocket/fx_rocket_xtreme_exp_mud
rocket_explode_xtreme,paper,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,plaster,weapon/rocket/fx_rocket_xtreme_exp_rock
rocket_explode_xtreme,rock,weapon/rocket/fx_rocket_xtreme_exp_rock
rocket_explode_xtreme,sand,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,snow,impacts/fx_missing_impact
rocket_explode_xtreme,water,weapon/rocket/fx_rocket_exp_water
rocket_explode_xtreme,wood,explosions/fx_grenadeexp_wood
rocket_explode_xtreme,asphalt,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,ceramic,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,plastic,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,rubber,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,cushion,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,fruit,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,paintedmetal,weapon/rocket/fx_rocket_xtreme_exp_metal
rocket_explode_xtreme,player,
rocket_explode_xtreme,tallgrass,weapon/rocket/fx_rocket_xtreme_exp_default

projectile_dud,default,impacts/fx_default_hit
projectile_dud,bark,impacts/fx_large_woodhit
projectile_dud,brick,impacts/fx_large_brick
projectile_dud,carpet,impacts/fx_default_hit
projectile_dud,cloth,impacts/fx_cloth_hit
projectile_dud,concrete,impacts/fx_large_concrete
projectile_dud,dirt,impacts/fx_large_dirt
projectile_dud,flesh,impacts/fx_flesh_hit
projectile_dud,foliage,impacts/fx_small_foliage
projectile_dud,glass,impacts/fx_large_glass
projectile_dud,grass,impacts/fx_small_grass
projectile_dud,gravel,impacts/fx_large_gravel
projectile_dud,ice,impacts/fx_missing_impact
projectile_dud,metal,impacts/fx_large_metalhit
projectile_dud,mud,impacts/fx_large_mud
projectile_dud,paper,impacts/fx_default_hit
projectile_dud,plaster,impacts/fx_large_plaster
projectile_dud,rock,impacts/fx_large_rock
projectile_dud,sand,impacts/fx_large_dirt
projectile_dud,snow,impacts/fx_missing_impact
projectile_dud,water,impacts/fx_large_waterhit
projectile_dud,wood,impacts/fx_large_woodhit
projectile_dud,asphalt,impacts/fx_large_rock
projectile_dud,ceramic,impacts/fx_default_hit
projectile_dud,plastic,impacts/fx_default_hit
projectile_dud,rubber,impacts/fx_default_hit
projectile_dud,cushion,impacts/fx_default_hit
projectile_dud,fruit,impacts/fx_default_hit
projectile_dud,paintedmetal,impacts/fx_default_hit
projectile_dud,player,
projectile_dud,tallgrass,impacts/fx_small_grass

physics_impact,default,bio/player/fx_footstep_dust
physics_impact,bark,bio/player/fx_footstep_dust
physics_impact,brick,bio/player/fx_footstep_dust
physics_impact,carpet,bio/player/fx_footstep_dust
physics_impact,cloth,bio/player/fx_footstep_dust
physics_impact,concrete,bio/player/fx_footstep_dust
physics_impact,dirt,bio/player/fx_footstep_dust
physics_impact,flesh,
physics_impact,foliage,bio/player/fx_footstep_dust
physics_impact,glass,bio/player/fx_footstep_dust
physics_impact,grass,bio/player/fx_footstep_dust
physics_impact,gravel,bio/player/fx_footstep_dust
physics_impact,ice,impacts/fx_missing_impact
physics_impact,metal,bio/player/fx_footstep_dust
physics_impact,mud,bio/player/fx_footstep_dust
physics_impact,paper,bio/player/fx_footstep_dust
physics_impact,plaster,bio/player/fx_footstep_dust
physics_impact,rock,bio/player/fx_footstep_dust
physics_impact,sand,bio/player/fx_footstep_dust
physics_impact,snow,impacts/fx_missing_impact
physics_impact,water,bio/player/fx_footstep_dust
physics_impact,wood,bio/player/fx_footstep_dust
physics_impact,asphalt,bio/player/fx_footstep_dust
physics_impact,ceramic,bio/player/fx_footstep_dust
physics_impact,plastic,bio/player/fx_footstep_dust
physics_impact,rubber,bio/player/fx_footstep_dust
physics_impact,cushion,bio/player/fx_footstep_dust
physics_impact,fruit,bio/player/fx_footstep_dust
physics_impact,paintedmetal,bio/player/fx_footstep_dust
physics_impact,player,
physics_impact,tallgrass,bio/player/fx_footstep_dust

mortar_shell,default,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,bark,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,brick,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,carpet,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,cloth,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,concrete,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,dirt,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,flesh,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,foliage,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,glass,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,grass,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,gravel,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,ice,impacts/fx_missing_impact
mortar_shell,metal,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,mud,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,paper,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,plaster,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,rock,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,sand,weapon/mortar/fx_mortar_exp_sand
mortar_shell,snow,impacts/fx_missing_impact
mortar_shell,water,weapon/tank/fx_tank_water
mortar_shell,wood,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,asphalt,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,ceramic,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,plastic,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,rubber,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,cushion,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,fruit,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,paintedmetal,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,player,
mortar_shell,tallgrass,weapon/mortar/fx_mortar_exp_dirt_medium

tank_shell,default,weapon/tank/fx_tank_dirt
tank_shell,bark,weapon/tank/fx_tank_bark
tank_shell,brick,weapon/tank/fx_tank_brick
tank_shell,carpet,weapon/tank/fx_tank_bark
tank_shell,cloth,weapon/tank/fx_tank_bark
tank_shell,concrete,weapon/tank/fx_tank_shell_concrete
tank_shell,dirt,weapon/tank/fx_tank_dirt
tank_shell,flesh,weapon/tank/fx_tank_bark
tank_shell,foliage,weapon/tank/fx_tank_foliage
tank_shell,glass,weapon/tank/fx_tank_glass
tank_shell,grass,weapon/tank/fx_tank_foliage
tank_shell,gravel,weapon/tank/fx_tank_gravel
tank_shell,ice,impacts/fx_missing_impact
tank_shell,metal,weapon/tank/fx_tank_metal
tank_shell,mud,weapon/tank/fx_tank_dirt
tank_shell,paper,weapon/tank/fx_tank_bark
tank_shell,plaster,weapon/tank/fx_tank_shell_concrete
tank_shell,rock,weapon/tank/fx_tank_shell_concrete
tank_shell,sand,weapon/tank/fx_tank_sand
tank_shell,snow,impacts/fx_missing_impact
tank_shell,water,weapon/tank/fx_tank_water
tank_shell,wood,weapon/tank/fx_tank_bark
tank_shell,asphalt,weapon/tank/fx_tank_shell_concrete
tank_shell,ceramic,weapon/tank/fx_tank_brick
tank_shell,plastic,weapon/tank/fx_tank_brick
tank_shell,rubber,weapon/tank/fx_tank_brick
tank_shell,cushion,weapon/tank/fx_tank_bark
tank_shell,fruit,weapon/tank/fx_tank_bark
tank_shell,paintedmetal,weapon/tank/fx_tank_metal
tank_shell,player,weapon/tank/fx_tank_body
tank_shell,tallgrass,weapon/tank/fx_tank_foliage

bolt,default,impacts/fx_default_hit
bolt,bark,impacts/fx_large_woodhit
bolt,brick,impacts/fx_small_brick
bolt,carpet,impacts/fx_default_hit
bolt,cloth,impacts/fx_cloth_hit
bolt,concrete,impacts/fx_small_concrete
bolt,dirt,impacts/fx_small_dirt
bolt,flesh,
bolt,foliage,impacts/fx_small_foliage
bolt,glass,impacts/fx_small_glass
bolt,grass,impacts/fx_small_grass
bolt,gravel,impacts/fx_small_gravel
bolt,ice,impacts/fx_missing_impact
bolt,metal,impacts/fx_small_metalhit
bolt,mud,impacts/fx_small_mud
bolt,paper,impacts/fx_default_hit
bolt,plaster,impacts/fx_small_plaster
bolt,rock,impacts/fx_small_rock
bolt,sand,impacts/fx_small_dirt
bolt,snow,impacts/fx_missing_impact
bolt,water,impacts/fx_small_waterhit
bolt,wood,impacts/fx_large_woodhit
bolt,asphalt,impacts/fx_small_asphalt
bolt,ceramic,impacts/fx_default_hit
bolt,plastic,impacts/fx_default_hit
bolt,rubber,impacts/fx_default_hit
bolt,cushion,impacts/fx_cushion_hit
bolt,fruit,impacts/fx_default_hit
bolt,paintedmetal,impacts/fx_small_metalhit
bolt,flesh_body_nonfatal,impacts/fx_flesh_hit_body_nonfatal
bolt,flesh_body_fatal,impacts/fx_flesh_hit_body_nonfatal
bolt,flesh_head_nonfatal,impacts/fx_flesh_hit_body_nonfatal
bolt,flesh_head_fatal,impacts/fx_flesh_hit_body_nonfatal
bolt,player,
bolt,tallgrass,impacts/fx_small_grass

blade,default,impacts/fx_default_hit
blade,bark,impacts/fx_large_woodhit
blade,brick,impacts/fx_small_brick
blade,carpet,impacts/fx_default_hit
blade,cloth,impacts/fx_cloth_hit
blade,concrete,impacts/fx_small_concrete
blade,dirt,impacts/fx_small_dirt
blade,flesh,
blade,foliage,impacts/fx_small_foliage
blade,glass,impacts/fx_small_glass
blade,grass,impacts/fx_small_grass
blade,gravel,impacts/fx_small_gravel
blade,ice,impacts/fx_missing_impact
blade,metal,impacts/fx_small_metalhit
blade,mud,impacts/fx_small_mud
blade,paper,impacts/fx_default_hit
blade,plaster,impacts/fx_small_plaster
blade,rock,impacts/fx_small_rock
blade,sand,impacts/fx_small_dirt
blade,snow,impacts/fx_missing_impact
blade,water,impacts/fx_small_waterhit
blade,wood,impacts/fx_large_woodhit
blade,asphalt,impacts/fx_small_asphalt
blade,ceramic,impacts/fx_default_hit
blade,plastic,impacts/fx_default_hit
blade,rubber,impacts/fx_default_hit
blade,cushion,impacts/fx_cushion_hit
blade,fruit,impacts/fx_default_hit
blade,paintedmetal,impacts/fx_small_metalhit
blade,flesh_body_nonfatal,impacts/fx_flesh_hit_body_nonfatal
blade,flesh_body_fatal,impacts/fx_flesh_hit_body_nonfatal
blade,flesh_head_nonfatal,impacts/fx_flesh_hit_body_nonfatal
blade,flesh_head_fatal,impacts/fx_flesh_hit_body_nonfatal
blade,player,
blade,tallgrass,impacts/fx_small_grass
